id,liveness,loudness,analysis_url,valence,mode,speechiness,tempo,key,type,acousticness,time_signature,uri,energy,track_href,duration_ms,danceability,instrumentalness
66CFbqJScx6zRieGllITcs,0.0649,-7.503,https://api.spotify.com/v1/audio-analysis/66CFbqJScx6zRieGllITcs,0.283,1,0.0815,80.025,10,audio_features,0.369,4,spotify:track:66CFbqJScx6zRieGllITcs,0.481,https://api.spotify.com/v1/tracks/66CFbqJScx6zRieGllITcs,229526,0.689,1.03e-06
5QTYKyXxIJaLupn1J6W9QU,0.104,-10.997,https://api.spotify.com/v1/audio-analysis/5QTYKyXxIJaLupn1J6W9QU,0.16,1,0.0618,100.042,1,audio_features,0.759,4,spotify:track:5QTYKyXxIJaLupn1J6W9QU,0.501,https://api.spotify.com/v1/tracks/5QTYKyXxIJaLupn1J6W9QU,212213,0.705,0.0761
37R0bQOQj5a7DOqh1TGzvB,0.115,-5.353,https://api.spotify.com/v1/audio-analysis/37R0bQOQj5a7DOqh1TGzvB,0.47,1,0.0344,91.024,1,audio_features,0.403,4,spotify:track:37R0bQOQj5a7DOqh1TGzvB,0.613,https://api.spotify.com/v1/tracks/37R0bQOQj5a7DOqh1TGzvB,194453,0.667,0.0
3qonjOrhFCfTnaaMruHzxW,0.197,-8.379,https://api.spotify.com/v1/audio-analysis/3qonjOrhFCfTnaaMruHzxW,0.23,0,0.0366,112.291,2,audio_features,0.364,3,spotify:track:3qonjOrhFCfTnaaMruHzxW,0.517,https://api.spotify.com/v1/tracks/3qonjOrhFCfTnaaMruHzxW,199133,0.696,0.0
3rKYiySCDMUKTw5kGVVhaa,0.349,-5.281,https://api.spotify.com/v1/audio-analysis/3rKYiySCDMUKTw5kGVVhaa,0.815,0,0.06,110.015,1,audio_features,0.417,4,spotify:track:3rKYiySCDMUKTw5kGVVhaa,0.616,https://api.spotify.com/v1/tracks/3rKYiySCDMUKTw5kGVVhaa,190453,0.795,0.0
06KyNuuMOX1ROXRhj787tj,0.179,-8.053,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,0.352,0,0.134,100.017,1,audio_features,0.621,4,spotify:track:06KyNuuMOX1ROXRhj787tj,0.563,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,217707,0.728,0.0
2o5YDkVrId7JeumduZJ6NL,0.0768,-7.126,https://api.spotify.com/v1/audio-analysis/2o5YDkVrId7JeumduZJ6NL,0.494,0,0.297,112.039,6,audio_features,0.27,4,spotify:track:2o5YDkVrId7JeumduZJ6NL,0.654,https://api.spotify.com/v1/tracks/2o5YDkVrId7JeumduZJ6NL,210867,0.7,0.0
1IXGILkPm0tOCNeq00kCPa,0.0919,-4.552,https://api.spotify.com/v1/audio-analysis/1IXGILkPm0tOCNeq00kCPa,0.59,1,0.032,124.957,2,audio_features,0.0567,4,spotify:track:1IXGILkPm0tOCNeq00kCPa,0.818,https://api.spotify.com/v1/tracks/1IXGILkPm0tOCNeq00kCPa,253040,0.642,0.0
3cphb8kdsjElYR7r5icK3H,0.395,-4.351,https://api.spotify.com/v1/audio-analysis/3cphb8kdsjElYR7r5icK3H,0.392,0,0.0304,109.034,4,audio_features,0.0119,4,spotify:track:3cphb8kdsjElYR7r5icK3H,0.841,https://api.spotify.com/v1/tracks/3cphb8kdsjElYR7r5icK3H,158805,0.591,0.0
2TbCdbFzs2xO2nzasn0Qvw,0.307,-3.731,https://api.spotify.com/v1/audio-analysis/2TbCdbFzs2xO2nzasn0Qvw,0.905,0,0.0581,105.005,5,audio_features,0.0979,4,spotify:track:2TbCdbFzs2xO2nzasn0Qvw,0.905,https://api.spotify.com/v1/tracks/2TbCdbFzs2xO2nzasn0Qvw,164160,0.798,4.22e-06
7iAqvWLgZzXvH38lA06QZg,0.0813,-8.903,https://api.spotify.com/v1/audio-analysis/7iAqvWLgZzXvH38lA06QZg,0.502,1,0.0352,108.944,4,audio_features,0.105,4,spotify:track:7iAqvWLgZzXvH38lA06QZg,0.414,https://api.spotify.com/v1/tracks/7iAqvWLgZzXvH38lA06QZg,223080,0.807,2.57e-05
5XZw1AA2w7Y5WZI9YQrMhi,0.0984,-10.122,https://api.spotify.com/v1/audio-analysis/5XZw1AA2w7Y5WZI9YQrMhi,0.512,1,0.0269,168.008,9,audio_features,0.352,3,spotify:track:5XZw1AA2w7Y5WZI9YQrMhi,0.378,https://api.spotify.com/v1/tracks/5XZw1AA2w7Y5WZI9YQrMhi,131551,0.438,0.492
1gFNm7cXfG1vSMcxPpSxec,0.251,-8.331,https://api.spotify.com/v1/audio-analysis/1gFNm7cXfG1vSMcxPpSxec,0.975,1,0.0314,113.059,10,audio_features,0.232,4,spotify:track:1gFNm7cXfG1vSMcxPpSxec,0.728,https://api.spotify.com/v1/tracks/1gFNm7cXfG1vSMcxPpSxec,188960,0.818,0.0642
3INsYP1Y8GG4qJvBsKCdXC,0.286,-6.331,https://api.spotify.com/v1/audio-analysis/3INsYP1Y8GG4qJvBsKCdXC,0.39,1,0.237,155.061,5,audio_features,0.0152,4,spotify:track:3INsYP1Y8GG4qJvBsKCdXC,0.917,https://api.spotify.com/v1/tracks/3INsYP1Y8GG4qJvBsKCdXC,217824,0.465,0.02
5CVqyvTIir4Y5sMm6NGY5B,0.0586,-6.857,https://api.spotify.com/v1/audio-analysis/5CVqyvTIir4Y5sMm6NGY5B,0.762,1,0.0353,168.016,9,audio_features,2.05e-05,3,spotify:track:5CVqyvTIir4Y5sMm6NGY5B,0.803,https://api.spotify.com/v1/tracks/5CVqyvTIir4Y5sMm6NGY5B,123702,0.326,0.933
1r7XEmPjHDk5WNsurFTYbU,0.153,-7.157,https://api.spotify.com/v1/audio-analysis/1r7XEmPjHDk5WNsurFTYbU,0.29,1,0.092,154.897,7,audio_features,0.299,4,spotify:track:1r7XEmPjHDk5WNsurFTYbU,0.783,https://api.spotify.com/v1/tracks/1r7XEmPjHDk5WNsurFTYbU,172853,0.367,0.00101
6WCeFNVAXUtNczb7lqLiZU,0.0591,-7.284,https://api.spotify.com/v1/audio-analysis/6WCeFNVAXUtNczb7lqLiZU,0.968,0,0.0344,149.91,4,audio_features,0.0263,4,spotify:track:6WCeFNVAXUtNczb7lqLiZU,0.8,https://api.spotify.com/v1/tracks/6WCeFNVAXUtNczb7lqLiZU,235440,0.621,1.51e-05
7Gpr3kKk4BMgItz6UbI73q,0.117,-8.202,https://api.spotify.com/v1/audio-analysis/7Gpr3kKk4BMgItz6UbI73q,0.38,0,0.0271,102.379,4,audio_features,0.28,4,spotify:track:7Gpr3kKk4BMgItz6UbI73q,0.474,https://api.spotify.com/v1/tracks/7Gpr3kKk4BMgItz6UbI73q,204960,0.378,0.00138
2zYzyRzz6pRmhPzyfMEC8s,0.156,-4.793,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,0.422,0,0.132,115.715,6,audio_features,0.0591,4,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,0.913,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,208400,0.573,0.00173
2RttW7RAu5nOAfq6YFvApB,0.135,-7.355,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,0.236,1,0.0288,89.792,0,audio_features,0.536,4,spotify:track:2RttW7RAu5nOAfq6YFvApB,0.385,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,207520,0.522,0.0
4uUeEg4EWZCSA8slvsG0DG,0.197,-10.87,https://api.spotify.com/v1/audio-analysis/4uUeEg4EWZCSA8slvsG0DG,0.466,0,0.0327,103.969,5,audio_features,0.557,4,spotify:track:4uUeEg4EWZCSA8slvsG0DG,0.423,https://api.spotify.com/v1/tracks/4uUeEg4EWZCSA8slvsG0DG,181783,0.547,0.0
2h6RKFTEA5FlzFGt4Ac8Ae,0.189,-7.989,https://api.spotify.com/v1/audio-analysis/2h6RKFTEA5FlzFGt4Ac8Ae,0.541,1,0.0344,138.08,2,audio_features,0.129,4,spotify:track:2h6RKFTEA5FlzFGt4Ac8Ae,0.382,https://api.spotify.com/v1/tracks/2h6RKFTEA5FlzFGt4Ac8Ae,178901,0.691,0.0
2ahgqycb3oRotjOVt4VJyc,0.238,-5.094,https://api.spotify.com/v1/audio-analysis/2ahgqycb3oRotjOVt4VJyc,0.385,1,0.0394,160.022,1,audio_features,0.00874,4,spotify:track:2ahgqycb3oRotjOVt4VJyc,0.835,https://api.spotify.com/v1/tracks/2ahgqycb3oRotjOVt4VJyc,162443,0.548,0.000653
6v3KW9xbzN5yKLt9YKDYA2,0.0828,-6.049,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,0.749,0,0.029,116.967,9,audio_features,0.0392,4,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,0.548,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,190800,0.759,0.0
5eCkuGPZNl4mISFNPgr3Dd,0.124,-14.712,https://api.spotify.com/v1/audio-analysis/5eCkuGPZNl4mISFNPgr3Dd,0.0661,0,0.128,113.301,0,audio_features,0.675,5,spotify:track:5eCkuGPZNl4mISFNPgr3Dd,0.357,https://api.spotify.com/v1/tracks/5eCkuGPZNl4mISFNPgr3Dd,197773,0.678,0.00569
2XU0oxnq2qxCpomAAuJY8K,0.149,-6.4,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,0.513,0,0.0924,98.027,6,audio_features,0.692,4,spotify:track:2XU0oxnq2qxCpomAAuJY8K,0.588,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,209438,0.824,0.000104
5ChkMS8OtdzJeqyybCc9R5,0.0359,-3.051,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,0.847,0,0.0401,117.046,11,audio_features,0.0236,4,spotify:track:5ChkMS8OtdzJeqyybCc9R5,0.654,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,293827,0.92,0.0158
4NwWgjTURSo6ebycKjzh5K,0.0971,-5.764,https://api.spotify.com/v1/audio-analysis/4NwWgjTURSo6ebycKjzh5K,0.418,1,0.198,95.408,8,audio_features,0.00677,4,spotify:track:4NwWgjTURSo6ebycKjzh5K,0.924,https://api.spotify.com/v1/tracks/4NwWgjTURSo6ebycKjzh5K,166269,0.806,0.0
2mlGPkAx4kwF8Df0GlScsC,0.289,-9.066,https://api.spotify.com/v1/audio-analysis/2mlGPkAx4kwF8Df0GlScsC,0.551,1,0.0384,120.046,7,audio_features,0.723,4,spotify:track:2mlGPkAx4kwF8Df0GlScsC,0.373,https://api.spotify.com/v1/tracks/2mlGPkAx4kwF8Df0GlScsC,208026,0.705,0.81
2v00WuRHH1WdnXxlHnyURi,0.0862,-8.396,https://api.spotify.com/v1/audio-analysis/2v00WuRHH1WdnXxlHnyURi,0.688,1,0.221,105.076,0,audio_features,0.665,4,spotify:track:2v00WuRHH1WdnXxlHnyURi,0.42,https://api.spotify.com/v1/tracks/2v00WuRHH1WdnXxlHnyURi,175898,0.779,0.0
1k1Bqnv2R0uJXQN4u6LKYt,0.118,-11.451,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,0.514,0,0.124,79.593,4,audio_features,0.457,4,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,0.416,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,125093,0.479,1.72e-05
0AtP8EkGPn6SwxKDaUuXec,0.798,-6.923,https://api.spotify.com/v1/audio-analysis/0AtP8EkGPn6SwxKDaUuXec,0.726,0,0.184,91.046,11,audio_features,0.135,4,spotify:track:0AtP8EkGPn6SwxKDaUuXec,0.666,https://api.spotify.com/v1/tracks/0AtP8EkGPn6SwxKDaUuXec,207760,0.852,0.0
3ZgC8QbdvmjFSzAbz7DWFl,0.0935,-7.412,https://api.spotify.com/v1/audio-analysis/3ZgC8QbdvmjFSzAbz7DWFl,0.762,0,0.0649,136.007,5,audio_features,0.15,4,spotify:track:3ZgC8QbdvmjFSzAbz7DWFl,0.511,https://api.spotify.com/v1/tracks/3ZgC8QbdvmjFSzAbz7DWFl,183529,0.888,0.00164
1xU2QZ40MY4Ex2pfczZa9U,0.0642,-3.069,https://api.spotify.com/v1/audio-analysis/1xU2QZ40MY4Ex2pfczZa9U,0.606,1,0.132,100.047,7,audio_features,0.153,4,spotify:track:1xU2QZ40MY4Ex2pfczZa9U,0.812,https://api.spotify.com/v1/tracks/1xU2QZ40MY4Ex2pfczZa9U,166406,0.743,0.0
2qxmye6gAegTMjLKEBoR3d,0.124,-5.714,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,0.483,0,0.0318,150.073,1,audio_features,0.74,4,spotify:track:2qxmye6gAegTMjLKEBoR3d,0.557,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,169354,0.652,0.0
7FIWs0pqAYbP91WWM0vlTQ,0.292,-5.26,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,0.829,0,0.342,165.995,10,audio_features,0.145,4,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,0.745,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,210800,0.808,0.0
7CbZtCJJmr54zVEg9bOOdJ,0.246,-5.868,https://api.spotify.com/v1/audio-analysis/7CbZtCJJmr54zVEg9bOOdJ,0.38,1,0.0319,125.054,3,audio_features,0.00465,4,spotify:track:7CbZtCJJmr54zVEg9bOOdJ,0.763,https://api.spotify.com/v1/tracks/7CbZtCJJmr54zVEg9bOOdJ,153600,0.665,0.00215
1y1rQTkWmrZdJmjwuK07GC,0.109,-6.975,https://api.spotify.com/v1/audio-analysis/1y1rQTkWmrZdJmjwuK07GC,0.15,1,0.0404,137.839,2,audio_features,0.452,4,spotify:track:1y1rQTkWmrZdJmjwuK07GC,0.464,https://api.spotify.com/v1/tracks/1y1rQTkWmrZdJmjwuK07GC,234722,0.385,0.0
66Nmp3ztIMqX1j8yYtWl1X,0.074,-8.272,https://api.spotify.com/v1/audio-analysis/66Nmp3ztIMqX1j8yYtWl1X,0.688,1,0.0539,102.05,5,audio_features,0.0112,4,spotify:track:66Nmp3ztIMqX1j8yYtWl1X,0.667,https://api.spotify.com/v1/tracks/66Nmp3ztIMqX1j8yYtWl1X,181176,0.786,0.0533
0OcVZqIer0LLu3K8sdU5Yb,0.262,-1.944,https://api.spotify.com/v1/audio-analysis/0OcVZqIer0LLu3K8sdU5Yb,0.709,1,0.0907,93.026,1,audio_features,0.0205,4,spotify:track:0OcVZqIer0LLu3K8sdU5Yb,0.901,https://api.spotify.com/v1/tracks/0OcVZqIer0LLu3K8sdU5Yb,165582,0.808,0.000762
0U9AVN16faf2iOWEOt67H8,0.121,-8.79,https://api.spotify.com/v1/audio-analysis/0U9AVN16faf2iOWEOt67H8,0.7,0,0.0828,134.857,10,audio_features,0.0165,4,spotify:track:0U9AVN16faf2iOWEOt67H8,0.748,https://api.spotify.com/v1/tracks/0U9AVN16faf2iOWEOt67H8,406520,0.747,1.13e-05
3s3J70eRpRH2hcYq4mEXTJ,0.125,-5.949,https://api.spotify.com/v1/audio-analysis/3s3J70eRpRH2hcYq4mEXTJ,0.524,0,0.0368,77.17,7,audio_features,0.699,4,spotify:track:3s3J70eRpRH2hcYq4mEXTJ,0.658,https://api.spotify.com/v1/tracks/3s3J70eRpRH2hcYq4mEXTJ,222501,0.435,0.0
0TkquWzzuxcrwbCWlTrKYF,0.112,-3.747,https://api.spotify.com/v1/audio-analysis/0TkquWzzuxcrwbCWlTrKYF,0.693,0,0.0471,107.977,5,audio_features,0.375,4,spotify:track:0TkquWzzuxcrwbCWlTrKYF,0.833,https://api.spotify.com/v1/tracks/0TkquWzzuxcrwbCWlTrKYF,256678,0.858,0.0
1feANd8EfcDP5UqSvbheM3,0.319,-5.18,https://api.spotify.com/v1/audio-analysis/1feANd8EfcDP5UqSvbheM3,0.345,0,0.0428,171.843,9,audio_features,0.45,3,spotify:track:1feANd8EfcDP5UqSvbheM3,0.585,https://api.spotify.com/v1/tracks/1feANd8EfcDP5UqSvbheM3,371791,0.308,0.0
7ltu5scschhmNWp5rp8rVF,0.219,-6.906,https://api.spotify.com/v1/audio-analysis/7ltu5scschhmNWp5rp8rVF,0.294,1,0.0274,102.934,0,audio_features,0.405,4,spotify:track:7ltu5scschhmNWp5rp8rVF,0.551,https://api.spotify.com/v1/tracks/7ltu5scschhmNWp5rp8rVF,223999,0.65,0.0
22jCBbGiMDEZPBAzVSRZXL,0.0694,-4.544,https://api.spotify.com/v1/audio-analysis/22jCBbGiMDEZPBAzVSRZXL,0.517,1,0.0335,102.984,1,audio_features,0.00784,4,spotify:track:22jCBbGiMDEZPBAzVSRZXL,0.655,https://api.spotify.com/v1/tracks/22jCBbGiMDEZPBAzVSRZXL,170121,0.621,0.0
3TOfWEQ9kpGBaT7o2GtI1X,0.0598,-6.524,https://api.spotify.com/v1/audio-analysis/3TOfWEQ9kpGBaT7o2GtI1X,0.365,1,0.103,97.046,1,audio_features,0.208,4,spotify:track:3TOfWEQ9kpGBaT7o2GtI1X,0.532,https://api.spotify.com/v1/tracks/3TOfWEQ9kpGBaT7o2GtI1X,209545,0.824,0.0
5iDaEbPX8Lq2evx3ZpAgQU,0.478,-7.876,https://api.spotify.com/v1/audio-analysis/5iDaEbPX8Lq2evx3ZpAgQU,0.363,0,0.0551,96.06,4,audio_features,0.694,4,spotify:track:5iDaEbPX8Lq2evx3ZpAgQU,0.528,https://api.spotify.com/v1/tracks/5iDaEbPX8Lq2evx3ZpAgQU,168000,0.773,0.0001
6WFopWullT0LGM3Wj8RxR9,0.638,-4.645,https://api.spotify.com/v1/audio-analysis/6WFopWullT0LGM3Wj8RxR9,0.843,0,0.135,100.995,1,audio_features,0.234,4,spotify:track:6WFopWullT0LGM3Wj8RxR9,0.842,https://api.spotify.com/v1/tracks/6WFopWullT0LGM3Wj8RxR9,175842,0.826,0.0
5CqlcV86V8C3Xcm4v5k0bW,0.106,-9.445,https://api.spotify.com/v1/audio-analysis/5CqlcV86V8C3Xcm4v5k0bW,0.316,0,0.039,125.917,9,audio_features,0.314,4,spotify:track:5CqlcV86V8C3Xcm4v5k0bW,0.449,https://api.spotify.com/v1/tracks/5CqlcV86V8C3Xcm4v5k0bW,185809,0.722,4.58e-06
58hjBuGWj43LQ6WjN3ZQAK,0.383,-4.628,https://api.spotify.com/v1/audio-analysis/58hjBuGWj43LQ6WjN3ZQAK,0.279,0,0.155,180.162,10,audio_features,0.0618,4,spotify:track:58hjBuGWj43LQ6WjN3ZQAK,0.793,https://api.spotify.com/v1/tracks/58hjBuGWj43LQ6WjN3ZQAK,184000,0.33,0.0
69Sy7207dnixZ6w7RSV9Kb,0.0621,-5.939,https://api.spotify.com/v1/audio-analysis/69Sy7207dnixZ6w7RSV9Kb,0.412,0,0.1,176.791,8,audio_features,0.0169,4,spotify:track:69Sy7207dnixZ6w7RSV9Kb,0.663,https://api.spotify.com/v1/tracks/69Sy7207dnixZ6w7RSV9Kb,192881,0.459,0.0
06HchSzKBYYozQwR6BIf59,0.103,-11.315,https://api.spotify.com/v1/audio-analysis/06HchSzKBYYozQwR6BIf59,0.321,0,0.117,80.118,6,audio_features,0.848,4,spotify:track:06HchSzKBYYozQwR6BIf59,0.427,https://api.spotify.com/v1/tracks/06HchSzKBYYozQwR6BIf59,158720,0.704,2.41e-06
3ZSEV608VISnC8opWYmR2O,0.103,-8.825,https://api.spotify.com/v1/audio-analysis/3ZSEV608VISnC8opWYmR2O,0.563,1,0.214,77.016,10,audio_features,0.524,4,spotify:track:3ZSEV608VISnC8opWYmR2O,0.503,https://api.spotify.com/v1/tracks/3ZSEV608VISnC8opWYmR2O,263514,0.818,3.24e-05
3FBqG4BfWt5cukNBwE6CpF,0.16,-7.163,https://api.spotify.com/v1/audio-analysis/3FBqG4BfWt5cukNBwE6CpF,0.608,0,0.0507,98.85,1,audio_features,0.335,4,spotify:track:3FBqG4BfWt5cukNBwE6CpF,0.577,https://api.spotify.com/v1/tracks/3FBqG4BfWt5cukNBwE6CpF,200521,0.681,0.0
7ezrw69QvBySLnHbpNCs7z,0.188,-7.259,https://api.spotify.com/v1/audio-analysis/7ezrw69QvBySLnHbpNCs7z,0.477,0,0.0368,141.933,6,audio_features,0.7,4,spotify:track:7ezrw69QvBySLnHbpNCs7z,0.405,https://api.spotify.com/v1/tracks/7ezrw69QvBySLnHbpNCs7z,214225,0.684,0.0
7ykvNYU0drJjY06ZPB2Y4V,0.114,-5.964,https://api.spotify.com/v1/audio-analysis/7ykvNYU0drJjY06ZPB2Y4V,0.95,1,0.177,137.995,2,audio_features,0.23,4,spotify:track:7ykvNYU0drJjY06ZPB2Y4V,0.502,https://api.spotify.com/v1/tracks/7ykvNYU0drJjY06ZPB2Y4V,160231,0.888,0.000234
2Qk8dVhZgVpAftReOcXM2I,0.371,-5.206,https://api.spotify.com/v1/audio-analysis/2Qk8dVhZgVpAftReOcXM2I,0.533,0,0.243,91.95,10,audio_features,0.281,4,spotify:track:2Qk8dVhZgVpAftReOcXM2I,0.768,https://api.spotify.com/v1/tracks/2Qk8dVhZgVpAftReOcXM2I,214720,0.777,0.0
7tidkZuZ0kgBrnGMwVKH6d,0.0997,-4.681,https://api.spotify.com/v1/audio-analysis/7tidkZuZ0kgBrnGMwVKH6d,0.438,1,0.237,92.005,1,audio_features,0.308,4,spotify:track:7tidkZuZ0kgBrnGMwVKH6d,0.768,https://api.spotify.com/v1/tracks/7tidkZuZ0kgBrnGMwVKH6d,217973,0.804,0.0
21w9hbntEFWFCL5hzf8fb9,0.0588,-7.725,https://api.spotify.com/v1/audio-analysis/21w9hbntEFWFCL5hzf8fb9,0.696,1,0.184,169.78,10,audio_features,0.423,4,spotify:track:21w9hbntEFWFCL5hzf8fb9,0.697,https://api.spotify.com/v1/tracks/21w9hbntEFWFCL5hzf8fb9,228186,0.614,0.0
3lWzVNe1yFZlkeBBzUuZYu,0.191,-10.329,https://api.spotify.com/v1/audio-analysis/3lWzVNe1yFZlkeBBzUuZYu,0.962,0,0.0343,135.178,9,audio_features,0.538,5,spotify:track:3lWzVNe1yFZlkeBBzUuZYu,0.564,https://api.spotify.com/v1/tracks/3lWzVNe1yFZlkeBBzUuZYu,139845,0.46,0.0
5j5VvsEHLlWT6IaEKSGDj9,0.241,-16.041,https://api.spotify.com/v1/audio-analysis/5j5VvsEHLlWT6IaEKSGDj9,0.595,0,0.0342,104.828,11,audio_features,0.507,4,spotify:track:5j5VvsEHLlWT6IaEKSGDj9,0.543,https://api.spotify.com/v1/tracks/5j5VvsEHLlWT6IaEKSGDj9,427280,0.547,0.136
20GPxJxLDsMFE37BRBx9LW,0.0782,-7.148,https://api.spotify.com/v1/audio-analysis/20GPxJxLDsMFE37BRBx9LW,0.173,1,0.0256,112.023,11,audio_features,0.462,4,spotify:track:20GPxJxLDsMFE37BRBx9LW,0.494,https://api.spotify.com/v1/tracks/20GPxJxLDsMFE37BRBx9LW,201429,0.649,0.142
6wFqLYmiXyGvprbWa4ogm8,0.0637,-7.859,https://api.spotify.com/v1/audio-analysis/6wFqLYmiXyGvprbWa4ogm8,0.663,0,0.0757,92.01,7,audio_features,0.00383,4,spotify:track:6wFqLYmiXyGvprbWa4ogm8,0.695,https://api.spotify.com/v1/tracks/6wFqLYmiXyGvprbWa4ogm8,202779,0.675,3e-05
1nDOeWBfRKA5YNQ8bKWzMM,0.106,-6.221,https://api.spotify.com/v1/audio-analysis/1nDOeWBfRKA5YNQ8bKWzMM,0.61,0,0.0652,127.052,6,audio_features,0.278,4,spotify:track:1nDOeWBfRKA5YNQ8bKWzMM,0.392,https://api.spotify.com/v1/tracks/1nDOeWBfRKA5YNQ8bKWzMM,154961,0.909,1.77e-06
5NH6GqeHO5Zi4bJpPfnwPs,0.174,-6.166,https://api.spotify.com/v1/audio-analysis/5NH6GqeHO5Zi4bJpPfnwPs,0.643,0,0.111,99.008,11,audio_features,0.122,4,spotify:track:5NH6GqeHO5Zi4bJpPfnwPs,0.533,https://api.spotify.com/v1/tracks/5NH6GqeHO5Zi4bJpPfnwPs,153356,0.878,0.0
52ybDGOqIOFiV1Qr4lJV51,0.485,-5.066,https://api.spotify.com/v1/audio-analysis/52ybDGOqIOFiV1Qr4lJV51,0.708,0,0.239,84.935,5,audio_features,0.00292,4,spotify:track:52ybDGOqIOFiV1Qr4lJV51,0.673,https://api.spotify.com/v1/tracks/52ybDGOqIOFiV1Qr4lJV51,169413,0.766,0.000652
6QRng4ZFJxeRnjcnquKlx2,0.363,-5.773,https://api.spotify.com/v1/audio-analysis/6QRng4ZFJxeRnjcnquKlx2,0.664,1,0.0995,124.999,0,audio_features,0.0291,4,spotify:track:6QRng4ZFJxeRnjcnquKlx2,0.785,https://api.spotify.com/v1/tracks/6QRng4ZFJxeRnjcnquKlx2,269840,0.809,0.000237
7xEMiARPodjJLd83LBw8SQ,0.3,-5.659,https://api.spotify.com/v1/audio-analysis/7xEMiARPodjJLd83LBw8SQ,0.772,0,0.0395,164.852,5,audio_features,0.0111,4,spotify:track:7xEMiARPodjJLd83LBw8SQ,0.581,https://api.spotify.com/v1/tracks/7xEMiARPodjJLd83LBw8SQ,191253,0.494,0.0
29SyMC0plk6qw8NMF7lfRL,0.0994,-6.441,https://api.spotify.com/v1/audio-analysis/29SyMC0plk6qw8NMF7lfRL,0.963,1,0.0808,137.382,8,audio_features,0.493,4,spotify:track:29SyMC0plk6qw8NMF7lfRL,0.939,https://api.spotify.com/v1/tracks/29SyMC0plk6qw8NMF7lfRL,134253,0.573,0.0
14XWXWv5FoCbFzLksawpEe,0.11,-11.729,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,0.716,0,0.0283,103.885,11,audio_features,0.25,4,spotify:track:14XWXWv5FoCbFzLksawpEe,0.722,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,434720,0.549,0.0138
5NL2aTzGResweA4hVqeHyd,0.267,-4.751,https://api.spotify.com/v1/audio-analysis/5NL2aTzGResweA4hVqeHyd,0.735,0,0.0409,96.161,9,audio_features,0.017,4,spotify:track:5NL2aTzGResweA4hVqeHyd,0.865,https://api.spotify.com/v1/tracks/5NL2aTzGResweA4hVqeHyd,283000,0.553,1.05e-05
3ZOEytgrvLwQaqXreDs2Jx,0.167,-3.442,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,0.875,1,0.0456,91.455,9,audio_features,0.0179,4,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,0.938,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,269000,0.618,0.0
3yOlyBJuViE2YSGn3nVE1K,0.0887,-6.024,https://api.spotify.com/v1/audio-analysis/3yOlyBJuViE2YSGn3nVE1K,0.383,1,0.0296,105.046,8,audio_features,0.018,4,spotify:track:3yOlyBJuViE2YSGn3nVE1K,0.491,https://api.spotify.com/v1/tracks/3yOlyBJuViE2YSGn3nVE1K,170746,0.724,1.29e-05
2b8fOow8UzyDFAE27YhOZM,0.0822,-7.209,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,0.575,1,0.0546,91.019,11,audio_features,0.837,4,spotify:track:2b8fOow8UzyDFAE27YhOZM,0.32,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,189486,0.764,0.0
