id,liveness,loudness,analysis_url,valence,mode,speechiness,tempo,key,type,acousticness,time_signature,uri,energy,track_href,duration_ms,danceability,instrumentalness
26i37IFvFmC3517jxxZAJP,0.0805,-1.046,https://api.spotify.com/v1/audio-analysis/26i37IFvFmC3517jxxZAJP,0.48,0,0.0576,124.668,4,audio_features,0.000114,4,spotify:track:26i37IFvFmC3517jxxZAJP,0.986,https://api.spotify.com/v1/tracks/26i37IFvFmC3517jxxZAJP,476267,0.334,0.0353
2jz6rWGqVCYsymwxGoaON4,0.292,-6.728,https://api.spotify.com/v1/audio-analysis/2jz6rWGqVCYsymwxGoaON4,0.447,1,0.0691,90.591,5,audio_features,0.0421,4,spotify:track:2jz6rWGqVCYsymwxGoaON4,0.9,https://api.spotify.com/v1/tracks/2jz6rWGqVCYsymwxGoaON4,215933,0.546,4.57e-05
3GCdLUSnKSMJhs4Tj6CV3s,0.0926,-4.946,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,0.552,1,0.0597,96.924,8,audio_features,0.0605,4,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,0.633,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,232187,0.698,0.000194
7EjatvVN2Y2GjpvKSyWJR4,0.11,-5.566,https://api.spotify.com/v1/audio-analysis/7EjatvVN2Y2GjpvKSyWJR4,0.239,1,0.0372,84.015,2,audio_features,0.594,4,spotify:track:7EjatvVN2Y2GjpvKSyWJR4,0.655,https://api.spotify.com/v1/tracks/7EjatvVN2Y2GjpvKSyWJR4,338587,0.287,7.51e-06
7CvM2Tp91SQ9xUOfeDIDiz,0.398,-6.753,https://api.spotify.com/v1/audio-analysis/7CvM2Tp91SQ9xUOfeDIDiz,0.899,1,0.0333,149.244,0,audio_features,0.00371,4,spotify:track:7CvM2Tp91SQ9xUOfeDIDiz,0.843,https://api.spotify.com/v1/tracks/7CvM2Tp91SQ9xUOfeDIDiz,289347,0.47,0.0884
04aAxqtGp5pv12UXAg4pkq,0.102,-2.868,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,0.56,0,0.0729,176.044,4,audio_features,0.00359,4,spotify:track:04aAxqtGp5pv12UXAg4pkq,0.858,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,228360,0.394,0.0
5V3mdRI2yQxbSsJGDPc5lD,0.122,-3.899,https://api.spotify.com/v1/audio-analysis/5V3mdRI2yQxbSsJGDPc5lD,0.3,0,0.121,127.204,7,audio_features,0.000353,4,spotify:track:5V3mdRI2yQxbSsJGDPc5lD,0.929,https://api.spotify.com/v1/tracks/5V3mdRI2yQxbSsJGDPc5lD,210240,0.42,0.000747
74irxdVWstNlEQjsvArITq,0.137,-3.879,https://api.spotify.com/v1/audio-analysis/74irxdVWstNlEQjsvArITq,0.427,0,0.0384,162.086,6,audio_features,0.0868,3,spotify:track:74irxdVWstNlEQjsvArITq,0.866,https://api.spotify.com/v1/tracks/74irxdVWstNlEQjsvArITq,316693,0.37,0.0
2pQ6i5Ll6ggtG5T4RK5J9G,0.246,-11.551,https://api.spotify.com/v1/audio-analysis/2pQ6i5Ll6ggtG5T4RK5J9G,0.678,1,0.0256,104.652,9,audio_features,0.013,4,spotify:track:2pQ6i5Ll6ggtG5T4RK5J9G,0.546,https://api.spotify.com/v1/tracks/2pQ6i5Ll6ggtG5T4RK5J9G,213320,0.682,0.00716
1mwt9hzaH7idmC5UCoOUkz,0.16,-6.057,https://api.spotify.com/v1/audio-analysis/1mwt9hzaH7idmC5UCoOUkz,0.369,0,0.045,91.958,11,audio_features,0.00117,4,spotify:track:1mwt9hzaH7idmC5UCoOUkz,0.674,https://api.spotify.com/v1/tracks/1mwt9hzaH7idmC5UCoOUkz,225200,0.553,0.0
5pvJ59i7JxylN8VB24xdMs,0.106,-4.441,https://api.spotify.com/v1/audio-analysis/5pvJ59i7JxylN8VB24xdMs,0.298,0,0.063,167.094,10,audio_features,6.97e-05,4,spotify:track:5pvJ59i7JxylN8VB24xdMs,0.965,https://api.spotify.com/v1/tracks/5pvJ59i7JxylN8VB24xdMs,200547,0.392,0.0427
3Fzlg5r1IjhLk2qRw667od,0.347,-3.463,https://api.spotify.com/v1/audio-analysis/3Fzlg5r1IjhLk2qRw667od,0.872,1,0.035,119.397,10,audio_features,0.0624,4,spotify:track:3Fzlg5r1IjhLk2qRw667od,0.858,https://api.spotify.com/v1/tracks/3Fzlg5r1IjhLk2qRw667od,232693,0.632,0.0
05KfyCEE6otdlT1pp2VIjP,0.226,-4.388,https://api.spotify.com/v1/audio-analysis/05KfyCEE6otdlT1pp2VIjP,0.748,0,0.112,124.978,10,audio_features,0.0417,4,spotify:track:05KfyCEE6otdlT1pp2VIjP,0.775,https://api.spotify.com/v1/tracks/05KfyCEE6otdlT1pp2VIjP,203782,0.772,0.0
57iDDD9N9tTWe75x6qhStw,0.406,-6.006,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,0.518,1,0.0479,171.176,9,audio_features,0.0335,4,spotify:track:57iDDD9N9tTWe75x6qhStw,0.917,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,357267,0.356,0.0
7tFiyTwD0nx5a1eklYtX2J,0.243,-9.961,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,0.228,0,0.0536,143.883,0,audio_features,0.288,4,spotify:track:7tFiyTwD0nx5a1eklYtX2J,0.402,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,354320,0.392,0.0
3LlAyCYU26dvFZBDUIMb7a,0.329,-3.015,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,0.428,1,0.0321,89.938,3,audio_features,0.19,4,spotify:track:3LlAyCYU26dvFZBDUIMb7a,0.71,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,175200,0.505,0.00025
5FVd6KXrgO9B3JPmC8OPst,0.217,-7.596,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,0.405,1,0.0323,85.03,5,audio_features,0.186,4,spotify:track:5FVd6KXrgO9B3JPmC8OPst,0.532,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,272394,0.548,0.000263
7I6DceMT3utDOHjcYCbrr4,0.326,-6.062,https://api.spotify.com/v1/audio-analysis/7I6DceMT3utDOHjcYCbrr4,0.354,1,0.0403,125.232,2,audio_features,0.244,4,spotify:track:7I6DceMT3utDOHjcYCbrr4,0.443,https://api.spotify.com/v1/tracks/7I6DceMT3utDOHjcYCbrr4,293053,0.798,0.0
36ONiya0OANYknz0GgJmwB,0.11,-12.39,https://api.spotify.com/v1/audio-analysis/36ONiya0OANYknz0GgJmwB,0.136,1,0.0583,103.001,10,audio_features,0.497,4,spotify:track:36ONiya0OANYknz0GgJmwB,0.317,https://api.spotify.com/v1/tracks/36ONiya0OANYknz0GgJmwB,245787,0.825,0.0128
5MxNLUsfh7uzROypsoO5qe,0.332,-10.057,https://api.spotify.com/v1/audio-analysis/5MxNLUsfh7uzROypsoO5qe,0.224,1,0.029,160.9,1,audio_features,0.388,4,spotify:track:5MxNLUsfh7uzROypsoO5qe,0.433,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,266960,0.307,9.08e-05
78PKCefXwDLbl4FVO1Pjzh,0.0921,-7.408,https://api.spotify.com/v1/audio-analysis/78PKCefXwDLbl4FVO1Pjzh,0.279,1,0.0256,79.419,1,audio_features,0.0629,4,spotify:track:78PKCefXwDLbl4FVO1Pjzh,0.636,https://api.spotify.com/v1/tracks/78PKCefXwDLbl4FVO1Pjzh,284907,0.493,2.49e-06
2NBQmPrOEEjA8VbeWOQGxO,0.101,-3.872,https://api.spotify.com/v1/audio-analysis/2NBQmPrOEEjA8VbeWOQGxO,0.662,1,0.219,91.979,1,audio_features,0.19,4,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,0.632,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,266067,0.888,0.0
0dqGfCMAGyDgpUAgLNOjWd,0.11,-6.667,https://api.spotify.com/v1/audio-analysis/0dqGfCMAGyDgpUAgLNOjWd,0.278,1,0.113,113.47,7,audio_features,0.00311,4,spotify:track:0dqGfCMAGyDgpUAgLNOjWd,0.929,https://api.spotify.com/v1/tracks/0dqGfCMAGyDgpUAgLNOjWd,417227,0.256,0.201
4K1imZQQ0yKtJ40vGmUajS,0.121,-23.455,https://api.spotify.com/v1/audio-analysis/4K1imZQQ0yKtJ40vGmUajS,0.305,1,0.0382,118.867,7,audio_features,0.843,4,spotify:track:4K1imZQQ0yKtJ40vGmUajS,0.142,https://api.spotify.com/v1/tracks/4K1imZQQ0yKtJ40vGmUajS,220400,0.607,0.000197
11LmqTE2naFULdEP94AUBa,0.0853,-10.283,https://api.spotify.com/v1/audio-analysis/11LmqTE2naFULdEP94AUBa,0.382,1,0.0552,203.006,1,audio_features,0.199,4,spotify:track:11LmqTE2naFULdEP94AUBa,0.641,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,281160,0.256,0.0329
0aym2LBJBk9DAYuHHutrIl,0.088,-7.7,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,0.532,1,0.0261,147.207,10,audio_features,0.0112,4,spotify:track:0aym2LBJBk9DAYuHHutrIl,0.607,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,425653,0.386,1.38e-05
31v0fPIO3dN0bJa0AAM676,0.159,-8.38,https://api.spotify.com/v1/audio-analysis/31v0fPIO3dN0bJa0AAM676,0.209,0,0.0313,74.994,7,audio_features,0.585,4,spotify:track:31v0fPIO3dN0bJa0AAM676,0.369,https://api.spotify.com/v1/tracks/31v0fPIO3dN0bJa0AAM676,193681,0.458,0.379
64Ny7djQ6rNJspquof2KoX,0.76,-8.492,https://api.spotify.com/v1/audio-analysis/64Ny7djQ6rNJspquof2KoX,0.95,1,0.0621,174.797,0,audio_features,0.733,4,spotify:track:64Ny7djQ6rNJspquof2KoX,0.756,https://api.spotify.com/v1/tracks/64Ny7djQ6rNJspquof2KoX,136027,0.357,0.00505
07q0QVgO56EorrSGHC48y3,0.0723,-6.215,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,0.867,1,0.038,128.373,4,audio_features,0.214,4,spotify:track:07q0QVgO56EorrSGHC48y3,0.852,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,271240,0.768,7.36e-05
7pKfPomDEeI4TPT6EOYjn9,0.0935,-12.358,https://api.spotify.com/v1/audio-analysis/7pKfPomDEeI4TPT6EOYjn9,0.169,1,0.0252,75.752,0,audio_features,0.907,4,spotify:track:7pKfPomDEeI4TPT6EOYjn9,0.257,https://api.spotify.com/v1/tracks/7pKfPomDEeI4TPT6EOYjn9,187867,0.547,0.183
5wj4E6IsrVtn8IBJQOd0Cl,0.234,-4.918,https://api.spotify.com/v1/audio-analysis/5wj4E6IsrVtn8IBJQOd0Cl,0.478,1,0.0381,174.53,2,audio_features,0.000453,4,spotify:track:5wj4E6IsrVtn8IBJQOd0Cl,0.865,https://api.spotify.com/v1/tracks/5wj4E6IsrVtn8IBJQOd0Cl,258733,0.372,0.0
3bE5slaVEfaDreqARl6k4M,0.157,-11.3,https://api.spotify.com/v1/audio-analysis/3bE5slaVEfaDreqARl6k4M,0.292,1,0.0339,140.87,4,audio_features,0.29,4,spotify:track:3bE5slaVEfaDreqARl6k4M,0.354,https://api.spotify.com/v1/tracks/3bE5slaVEfaDreqARl6k4M,303587,0.504,4.71e-06
551qy5vUgrUfEUc4dCNfht,0.691,-8.43,https://api.spotify.com/v1/audio-analysis/551qy5vUgrUfEUc4dCNfht,0.364,1,0.0557,108.789,3,audio_features,0.667,3,spotify:track:551qy5vUgrUfEUc4dCNfht,0.59,https://api.spotify.com/v1/tracks/551qy5vUgrUfEUc4dCNfht,306067,0.573,0.000397
24NwBd5vZ2CK8VOQVnqdxr,0.104,-10.961,https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr,0.491,1,0.0378,99.437,9,audio_features,0.00298,4,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,0.76,https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr,274133,0.38,0.0294
1qEyqHR1xsj2MC4Qy0dsaI,0.334,-6.494,https://api.spotify.com/v1/audio-analysis/1qEyqHR1xsj2MC4Qy0dsaI,0.531,1,0.0367,150.081,5,audio_features,0.046,4,spotify:track:1qEyqHR1xsj2MC4Qy0dsaI,0.853,https://api.spotify.com/v1/tracks/1qEyqHR1xsj2MC4Qy0dsaI,337400,0.454,0.000198
3QXQ4dWNylnUsL5789LX1T,0.153,-4.494,https://api.spotify.com/v1/audio-analysis/3QXQ4dWNylnUsL5789LX1T,0.618,1,0.0872,164.003,2,audio_features,0.0209,4,spotify:track:3QXQ4dWNylnUsL5789LX1T,0.714,https://api.spotify.com/v1/tracks/3QXQ4dWNylnUsL5789LX1T,232907,0.727,0.0
5nzvgcE7FuekoQTR6WRs18,0.144,-8.271,https://api.spotify.com/v1/audio-analysis/5nzvgcE7FuekoQTR6WRs18,0.314,1,0.0306,130.353,4,audio_features,0.65,4,spotify:track:5nzvgcE7FuekoQTR6WRs18,0.557,https://api.spotify.com/v1/tracks/5nzvgcE7FuekoQTR6WRs18,201787,0.662,0.000163
1NrJYpdAi7uosDRPmSYrsG,0.102,-6.12,https://api.spotify.com/v1/audio-analysis/1NrJYpdAi7uosDRPmSYrsG,0.502,1,0.0339,118.008,8,audio_features,0.363,4,spotify:track:1NrJYpdAi7uosDRPmSYrsG,0.74,https://api.spotify.com/v1/tracks/1NrJYpdAi7uosDRPmSYrsG,208107,0.593,2.22e-05
08mG3Y1vljYA6bvDt4Wqkj,0.0828,-5.678,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,0.763,1,0.047,188.386,9,audio_features,0.011,4,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,0.7,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,255493,0.31,0.00965
193QsoahMPccHJGZdF5XdA,0.0764,-8.413,https://api.spotify.com/v1/audio-analysis/193QsoahMPccHJGZdF5XdA,0.164,0,0.0498,135.059,0,audio_features,0.332,4,spotify:track:193QsoahMPccHJGZdF5XdA,0.429,https://api.spotify.com/v1/tracks/193QsoahMPccHJGZdF5XdA,468600,0.608,8.38e-06
5cXg9IQS34FzLVdHhp7hu7,0.101,-9.116,https://api.spotify.com/v1/audio-analysis/5cXg9IQS34FzLVdHhp7hu7,0.284,1,0.193,130.018,1,audio_features,0.00759,4,spotify:track:5cXg9IQS34FzLVdHhp7hu7,0.478,https://api.spotify.com/v1/tracks/5cXg9IQS34FzLVdHhp7hu7,221827,0.855,0.0
1p80LdxRV74UKvL8gnD7ky,0.13,-5.421,https://api.spotify.com/v1/audio-analysis/1p80LdxRV74UKvL8gnD7ky,0.583,1,0.0646,96.009,5,audio_features,0.085,4,spotify:track:1p80LdxRV74UKvL8gnD7ky,0.678,https://api.spotify.com/v1/tracks/1p80LdxRV74UKvL8gnD7ky,231827,0.752,1.64e-06
507bYMYfbm6sUS9iEAaeSd,0.135,-2.695,https://api.spotify.com/v1/audio-analysis/507bYMYfbm6sUS9iEAaeSd,0.214,0,0.0342,123.762,3,audio_features,0.0102,4,spotify:track:507bYMYfbm6sUS9iEAaeSd,0.61,https://api.spotify.com/v1/tracks/507bYMYfbm6sUS9iEAaeSd,258333,0.448,0.000491
3a1lNhkSLSkpJE4MSHpDu9,0.253,-4.183,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,0.492,1,0.0363,123.146,6,audio_features,0.215,4,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.804,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,220293,0.63,0.0
2HHtWyy5CgaQbC7XSoOb0e,0.0787,-14.522,https://api.spotify.com/v1/audio-analysis/2HHtWyy5CgaQbC7XSoOb0e,0.552,0,0.0346,108.965,0,audio_features,0.216,4,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,0.438,https://api.spotify.com/v1/tracks/2HHtWyy5CgaQbC7XSoOb0e,243773,0.815,0.000466
09FhDfmrSDN162X1yFfapI,0.187,-6.437,https://api.spotify.com/v1/audio-analysis/09FhDfmrSDN162X1yFfapI,0.184,0,0.075,173.988,8,audio_features,0.0297,4,spotify:track:09FhDfmrSDN162X1yFfapI,0.674,https://api.spotify.com/v1/tracks/09FhDfmrSDN162X1yFfapI,220307,0.514,2.49e-05
2b9lp5A6CqSzwOrBfAFhof,0.26,-4.001,https://api.spotify.com/v1/audio-analysis/2b9lp5A6CqSzwOrBfAFhof,0.473,1,0.115,137.575,9,audio_features,0.361,4,spotify:track:2b9lp5A6CqSzwOrBfAFhof,0.906,https://api.spotify.com/v1/tracks/2b9lp5A6CqSzwOrBfAFhof,296200,0.453,0.000569
6HZILIRieu8S0iqY8kIKhj,0.0842,-6.664,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,0.422,1,0.357,139.913,1,audio_features,0.00454,4,spotify:track:6HZILIRieu8S0iqY8kIKhj,0.523,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,185947,0.638,0.0
5BIMPccDwShpXq784RJlJp,0.059,-8.71,https://api.spotify.com/v1/audio-analysis/5BIMPccDwShpXq784RJlJp,0.635,0,0.03,123.331,6,audio_features,0.00206,4,spotify:track:5BIMPccDwShpXq784RJlJp,0.824,https://api.spotify.com/v1/tracks/5BIMPccDwShpXq784RJlJp,331573,0.579,0.00903
6PypGyiu0Y2lCDBN1XZEnP,0.118,-10.451,https://api.spotify.com/v1/audio-analysis/6PypGyiu0Y2lCDBN1XZEnP,0.166,1,0.0255,94.301,2,audio_features,0.615,3,spotify:track:6PypGyiu0Y2lCDBN1XZEnP,0.324,https://api.spotify.com/v1/tracks/6PypGyiu0Y2lCDBN1XZEnP,320267,0.467,0.0248
6HSqyfGnsHYw9MmIpa9zlZ,0.256,-1.304,https://api.spotify.com/v1/audio-analysis/6HSqyfGnsHYw9MmIpa9zlZ,0.542,0,0.374,158.423,5,audio_features,0.253,4,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ,0.926,https://api.spotify.com/v1/tracks/6HSqyfGnsHYw9MmIpa9zlZ,357347,0.415,0.0
3wgzAliQocAzmpi5dEwRqJ,0.115,-13.874,https://api.spotify.com/v1/audio-analysis/3wgzAliQocAzmpi5dEwRqJ,0.357,0,0.0262,69.979,9,audio_features,0.0492,4,spotify:track:3wgzAliQocAzmpi5dEwRqJ,0.398,https://api.spotify.com/v1/tracks/3wgzAliQocAzmpi5dEwRqJ,243693,0.394,0.0
69QHm3pustz01CJRwdo20z,0.273,-4.768,https://api.spotify.com/v1/audio-analysis/69QHm3pustz01CJRwdo20z,0.303,0,0.0475,106.767,4,audio_features,0.00532,4,spotify:track:69QHm3pustz01CJRwdo20z,0.873,https://api.spotify.com/v1/tracks/69QHm3pustz01CJRwdo20z,312293,0.389,0.0055
5O3eNPhckrOCxIBtR5SQLN,0.114,-10.578,https://api.spotify.com/v1/audio-analysis/5O3eNPhckrOCxIBtR5SQLN,0.31,1,0.0282,103.981,2,audio_features,0.884,4,spotify:track:5O3eNPhckrOCxIBtR5SQLN,0.296,https://api.spotify.com/v1/tracks/5O3eNPhckrOCxIBtR5SQLN,232533,0.655,0.0
2zYzyRzz6pRmhPzyfMEC8s,0.156,-4.793,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,0.422,0,0.132,115.715,6,audio_features,0.0591,4,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,0.913,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,208400,0.573,0.00173
7KXjTSCq5nL1LoYtL7XAwS,0.0958,-6.638,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,0.421,0,0.102,150.011,1,audio_features,0.000282,4,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.621,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,177000,0.908,5.39e-05
6jmTHeoWvBaSrwWttr8Xvu,0.136,-6.008,https://api.spotify.com/v1/audio-analysis/6jmTHeoWvBaSrwWttr8Xvu,0.142,1,0.129,140.0,10,audio_features,0.125,4,spotify:track:6jmTHeoWvBaSrwWttr8Xvu,0.562,https://api.spotify.com/v1/tracks/6jmTHeoWvBaSrwWttr8Xvu,236480,0.712,0.0
5xFuYnKruaC6AVbg9GDHuv,0.124,-4.227,https://api.spotify.com/v1/audio-analysis/5xFuYnKruaC6AVbg9GDHuv,0.176,0,0.0644,149.799,0,audio_features,0.00634,4,spotify:track:5xFuYnKruaC6AVbg9GDHuv,0.864,https://api.spotify.com/v1/tracks/5xFuYnKruaC6AVbg9GDHuv,281533,0.435,1.49e-05
2hcohLIysMxofYziluXCoX,0.463,-3.687,https://api.spotify.com/v1/audio-analysis/2hcohLIysMxofYziluXCoX,0.121,1,0.276,94.795,7,audio_features,0.186,4,spotify:track:2hcohLIysMxofYziluXCoX,0.846,https://api.spotify.com/v1/tracks/2hcohLIysMxofYziluXCoX,302492,0.591,0.0
3cqRP0G2EuiTkNca9T5d50,0.0705,-11.936,https://api.spotify.com/v1/audio-analysis/3cqRP0G2EuiTkNca9T5d50,0.845,1,0.0572,182.308,1,audio_features,0.952,4,spotify:track:3cqRP0G2EuiTkNca9T5d50,0.363,https://api.spotify.com/v1/tracks/3cqRP0G2EuiTkNca9T5d50,142000,0.567,6.19e-06
4gphxUgq0JSFv2BCLhNDiE,0.0715,-9.538,https://api.spotify.com/v1/audio-analysis/4gphxUgq0JSFv2BCLhNDiE,0.915,0,0.0755,167.396,10,audio_features,0.41,4,spotify:track:4gphxUgq0JSFv2BCLhNDiE,0.582,https://api.spotify.com/v1/tracks/4gphxUgq0JSFv2BCLhNDiE,146480,0.647,1.93e-06
0QnONzv3TvHAWk294h6DaQ,0.193,-6.97,https://api.spotify.com/v1/audio-analysis/0QnONzv3TvHAWk294h6DaQ,0.774,1,0.0276,112.053,7,audio_features,0.363,4,spotify:track:0QnONzv3TvHAWk294h6DaQ,0.692,https://api.spotify.com/v1/tracks/0QnONzv3TvHAWk294h6DaQ,195467,0.622,0.000158
7iN1s7xHE4ifF5povM6A48,0.111,-8.339,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,0.41,1,0.0322,143.462,0,audio_features,0.631,4,spotify:track:7iN1s7xHE4ifF5povM6A48,0.403,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,243027,0.443,0.0
0B9sqt7YauXB73705BNaSG,0.225,-7.621,https://api.spotify.com/v1/audio-analysis/0B9sqt7YauXB73705BNaSG,0.52,1,0.0325,95.676,0,audio_features,0.734,4,spotify:track:0B9sqt7YauXB73705BNaSG,0.688,https://api.spotify.com/v1/tracks/0B9sqt7YauXB73705BNaSG,368187,0.485,0.0
2YodwKJnbPyNKe8XXSE9V7,0.0631,-6.41,https://api.spotify.com/v1/audio-analysis/2YodwKJnbPyNKe8XXSE9V7,0.485,1,0.0381,123.207,7,audio_features,0.00174,4,spotify:track:2YodwKJnbPyNKe8XXSE9V7,0.656,https://api.spotify.com/v1/tracks/2YodwKJnbPyNKe8XXSE9V7,257053,0.678,0.0
4P7VFiaZb3xrXoqGwZXC3J,0.137,-9.469,https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J,0.448,1,0.083,148.077,0,audio_features,0.055,4,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,0.428,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,299333,0.829,0.00423
0SuLAslEMFZAXf0SwY7syi,0.0933,-4.188,https://api.spotify.com/v1/audio-analysis/0SuLAslEMFZAXf0SwY7syi,0.505,1,0.0828,90.246,0,audio_features,0.0584,4,spotify:track:0SuLAslEMFZAXf0SwY7syi,0.567,https://api.spotify.com/v1/tracks/0SuLAslEMFZAXf0SwY7syi,217603,0.617,0.0
0yt31hMKZMiyIEfiBiLD2N,0.128,-4.984,https://api.spotify.com/v1/audio-analysis/0yt31hMKZMiyIEfiBiLD2N,0.569,1,0.0305,134.941,1,audio_features,0.0409,4,spotify:track:0yt31hMKZMiyIEfiBiLD2N,0.674,https://api.spotify.com/v1/tracks/0yt31hMKZMiyIEfiBiLD2N,201240,0.675,0.0
2ahnofp2LbBWDXcJbMaSTu,0.203,-7.907,https://api.spotify.com/v1/audio-analysis/2ahnofp2LbBWDXcJbMaSTu,0.737,0,0.0311,123.871,7,audio_features,0.0222,4,spotify:track:2ahnofp2LbBWDXcJbMaSTu,0.772,https://api.spotify.com/v1/tracks/2ahnofp2LbBWDXcJbMaSTu,270373,0.683,0.0149
3pD0f7hSJg2XdQ6udw5Tey,0.573,-4.751,https://api.spotify.com/v1/audio-analysis/3pD0f7hSJg2XdQ6udw5Tey,0.432,1,0.0709,76.0,7,audio_features,0.122,4,spotify:track:3pD0f7hSJg2XdQ6udw5Tey,0.723,https://api.spotify.com/v1/tracks/3pD0f7hSJg2XdQ6udw5Tey,448573,0.687,0.00102
54flyrjcdnQdco7300avMJ,0.258,-7.316,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,0.473,1,0.119,81.308,2,audio_features,0.679,4,spotify:track:54flyrjcdnQdco7300avMJ,0.497,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,122067,0.693,0.0
32OlwWuMpZ6b0aN2RZOeMS,0.0344,-7.223,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,0.928,1,0.0824,114.988,0,audio_features,0.00801,4,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.609,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,269667,0.856,8.15e-05
0IGXkVRn0uCsgn4FvIfpgB,0.27,-4.533,https://api.spotify.com/v1/audio-analysis/0IGXkVRn0uCsgn4FvIfpgB,0.254,0,0.0428,132.978,8,audio_features,0.000514,4,spotify:track:0IGXkVRn0uCsgn4FvIfpgB,0.884,https://api.spotify.com/v1/tracks/0IGXkVRn0uCsgn4FvIfpgB,396440,0.49,0.00177
657HzPo7RbwpUGhBS3SF4Q,0.6,-10.029,https://api.spotify.com/v1/audio-analysis/657HzPo7RbwpUGhBS3SF4Q,0.266,1,0.0352,78.856,9,audio_features,0.156,4,spotify:track:657HzPo7RbwpUGhBS3SF4Q,0.372,https://api.spotify.com/v1/tracks/657HzPo7RbwpUGhBS3SF4Q,301187,0.535,0.0
57bgtoPSgt236HzfBOd8kj,0.217,-5.175,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,0.257,1,0.0364,133.519,4,audio_features,0.000147,4,spotify:track:57bgtoPSgt236HzfBOd8kj,0.889,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,292880,0.501,0.0114
5VnDkUNyX6u5Sk0yZiP8XB,0.154,-4.804,https://api.spotify.com/v1/audio-analysis/5VnDkUNyX6u5Sk0yZiP8XB,0.241,1,0.0434,167.985,0,audio_features,0.00782,4,spotify:track:5VnDkUNyX6u5Sk0yZiP8XB,0.826,https://api.spotify.com/v1/tracks/5VnDkUNyX6u5Sk0yZiP8XB,187147,0.604,0.15
